ZIP,CITY,STATE,SHIP_DATE,LOCATION_TEXT,IMAGE_URL,IMAGE_FILE,STATUS,ERROR_STEP,ERROR_TYPE,ERROR_MESSAGE,RAW_URL
10083,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10083 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10085,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10085 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10088,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10088 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10086,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10086 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10089,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10089 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10091,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10091 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10092,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10092 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10094,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10094 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10093,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10093 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10096,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10096 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10095,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10095 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10098,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10098 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10097,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10097 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10099,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10099 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10100,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10100 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10127,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10127 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10135,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10135 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10134,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10134 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10136,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10136 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10139,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10139 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10137,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10137 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10140,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10140 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10141,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10141 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10143,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10143 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10142,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10142 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10147,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10147 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10144,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10144 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10145,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10145 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10146,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10146 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10148,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10148 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10161,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10161 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10180,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10180 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10149,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10149 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10181,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10181 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10184,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10184 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10182,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10182 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10186,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10186 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10183,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10183 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10187,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10187 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10189,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10189 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10188,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10188 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10191,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10191 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10190,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10190 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10193,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10193 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10192,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10192 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10194,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10194 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10195,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10195 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10197,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10197 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10196,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10196 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10198,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10198 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10200,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10200 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10201,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10201 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10202,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10202 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10204,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10204 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10206,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10206 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10205,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10205 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10207,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10207 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10208,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10208 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10209,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10209 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10210,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10210 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10215,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10215 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10214,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10214 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10218,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10218 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10216,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10216 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10217,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10217 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10219,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10219 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10220,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10220 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10222,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10222 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10223,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10223 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10224,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10224 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10221,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10221 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10226,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10226 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10225,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10225 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10227,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10227 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10228,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10228 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10231,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10231 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10229,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10229 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10230,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10230 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10232,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10232 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10234,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10234 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10233,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10233 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10235,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10235 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10236,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10236 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10237,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10237 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10238,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10238 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10239,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10239 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10240,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10240 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10243,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10243 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10241,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10241 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10244,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10244 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10245,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10245 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10246,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10246 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10247,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10247 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10248,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10248 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10250,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10250 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
10252,,,,,,,SKIPPED,WAIT_RESULT,NO_DATA,"U.S. Ground Maps Error Sorry, there is no information for zip code: 10252 Either the zip code does not exist or it was entered incorrectly",https://www.ups.com/maps/?loc=en_CB
